listing_id,host_id,score_type,score
51895459,18223187,Checkin,4.9
51895459,18223187,Communication,4.97
51895459,18223187,Location,4.77
51895459,18223187,Value,4.67
51904781,187206038,Accuracy,5
51904781,187206038,Cleanliness,4.83
51904781,187206038,Checkin,5
51904781,187206038,Communication,5
51904781,187206038,Location,5
51904781,187206038,Value,5
51910092,65158746,Accuracy,5
51910092,65158746,Cleanliness,5
51910092,65158746,Checkin,4.93
51910092,65158746,Communication,5
51910092,65158746,Location,5
51910092,65158746,Value,4.93
51928778,399068120,Accuracy,4.25
51928778,399068120,Cleanliness,3.25
51928778,399068120,Checkin,5
51928778,399068120,Communication,4.5
51928778,399068120,Location,4.75
51928778,399068120,Value,3.25
51934820,21749946,Accuracy,5
51934820,21749946,Cleanliness,5
51934820,21749946,Checkin,4.89
51934820,21749946,Communication,5
51934820,21749946,Location,4.95
51934820,21749946,Value,5
51947234,60991957,Accuracy,5
51947234,60991957,Cleanliness,4.83
51947234,60991957,Checkin,4.83
51947234,60991957,Communication,4.83
51947234,60991957,Location,5
51947234,60991957,Value,4.83
51947494,23316438,Accuracy,4.96
51947494,23316438,Cleanliness,5
51947494,23316438,Checkin,5
51947494,23316438,Communication,5
51947494,23316438,Location,4.81
51947494,23316438,Value,4.88
51959550,28763024,Accuracy,5
51959550,28763024,Cleanliness,4
51959550,28763024,Checkin,5
51959550,28763024,Communication,5
51959550,28763024,Location,5
51959550,28763024,Value,5
51963416,29193395,Accuracy,5
51963416,29193395,Cleanliness,5
51963416,29193395,Checkin,5
51963416,29193395,Communication,5
51963416,29193395,Location,5
51963416,29193395,Value,5
51971558,403341889,Accuracy,5
51971558,403341889,Cleanliness,5
51971558,403341889,Checkin,5
51971558,403341889,Communication,4.95
51971558,403341889,Location,4.79
51971558,403341889,Value,4.89
52007656,421146871,Accuracy,4.71
52007656,421146871,Cleanliness,5
52007656,421146871,Checkin,4.86
52007656,421146871,Communication,5
52007656,421146871,Location,4.86
52007656,421146871,Value,4.71
52009884,12389678,Accuracy,5
52009884,12389678,Cleanliness,5
52009884,12389678,Checkin,5
52009884,12389678,Communication,5
52009884,12389678,Location,5
52009884,12389678,Value,5
52010634,116003864,Accuracy,5
52010634,116003864,Cleanliness,5
52010634,116003864,Checkin,5
52010634,116003864,Communication,5
52010634,116003864,Location,5
52010634,116003864,Value,5
52013313,207773925,Accuracy,5
52013313,207773925,Cleanliness,5
52013313,207773925,Checkin,5
52013313,207773925,Communication,5
52013313,207773925,Location,5
52013313,207773925,Value,5
52025103,378310820,Accuracy,5
52025103,378310820,Cleanliness,5
52025103,378310820,Checkin,5
52025103,378310820,Communication,5
52025103,378310820,Location,5
52025103,378310820,Value,4.33
52032005,11377707,Accuracy,5
52032005,11377707,Cleanliness,5
52032005,11377707,Checkin,4.83
52032005,11377707,Communication,5
52032005,11377707,Location,5
52032005,11377707,Value,5
52043032,411134669,Accuracy,4.91
52043032,411134669,Cleanliness,4.82
52043032,411134669,Checkin,4.55
52043032,411134669,Communication,4.82
52043032,411134669,Location,4.91
52043032,411134669,Value,4.36
52055571,421608872,Accuracy,4.6
52055571,421608872,Cleanliness,4.4
52055571,421608872,Checkin,5
52055571,421608872,Communication,5
52055571,421608872,Location,5
52055571,421608872,Value,4.4
52058504,423159304,Accuracy,4.88
52058504,423159304,Cleanliness,5
52058504,423159304,Checkin,5
52058504,423159304,Communication,4.75
52058504,423159304,Location,4.25
52058504,423159304,Value,4.5
52060228,157858903,Accuracy,5
52060228,157858903,Cleanliness,4.83
52060228,157858903,Checkin,5
52060228,157858903,Communication,5
52060228,157858903,Location,5
52060228,157858903,Value,4.83
52070044,262124020,Accuracy,5
52070044,262124020,Cleanliness,5
52070044,262124020,Checkin,5
52070044,262124020,Communication,5
52070044,262124020,Location,5
52070044,262124020,Value,5
52073421,4186409,Accuracy,5
52073421,4186409,Cleanliness,4.88
52073421,4186409,Checkin,4.88
52073421,4186409,Communication,4.88
52073421,4186409,Location,5
52073421,4186409,Value,5
52084696,49297423,Accuracy,4
52084696,49297423,Cleanliness,4
52084696,49297423,Checkin,4
52084696,49297423,Communication,4
52084696,49297423,Location,4
52084696,49297423,Value,4
52086672,1247007,Accuracy,5
52086672,1247007,Cleanliness,4.75
52086672,1247007,Checkin,5
52086672,1247007,Communication,5
52086672,1247007,Location,4.5
52086672,1247007,Value,5
52088261,264641633,Accuracy,5
52088261,264641633,Cleanliness,4.8
52088261,264641633,Checkin,5
52088261,264641633,Communication,5
52088261,264641633,Location,5
52088261,264641633,Value,4.6
52091582,41432369,Accuracy,5
52091582,41432369,Cleanliness,5
52091582,41432369,Checkin,5
52091582,41432369,Communication,5
52091582,41432369,Location,5
52091582,41432369,Value,5
52110111,3674895,Accuracy,4.58
52110111,3674895,Cleanliness,4.88
52110111,3674895,Checkin,4.89
52110111,3674895,Communication,4.88
52110111,3674895,Location,4.93
52110111,3674895,Value,4.7
52115838,96038005,Accuracy,4.6
52115838,96038005,Cleanliness,4.4
52115838,96038005,Checkin,4.8
52115838,96038005,Communication,4.4
52115838,96038005,Location,4.8
52115838,96038005,Value,4.6
52136646,28420265,Accuracy,4.75
52136646,28420265,Cleanliness,4.75
52136646,28420265,Checkin,4.92
52136646,28420265,Communication,5
52136646,28420265,Location,4.83
52136646,28420265,Value,4.67
52145713,14104932,Accuracy,5
52145713,14104932,Cleanliness,5
52145713,14104932,Checkin,5
52145713,14104932,Communication,5
52145713,14104932,Location,5
52145713,14104932,Value,5
52148357,4730169,Accuracy,5
52148357,4730169,Cleanliness,5
52148357,4730169,Checkin,5
52148357,4730169,Communication,5
52148357,4730169,Location,5
52148357,4730169,Value,5
52152077,354857797,Accuracy,5
52152077,354857797,Cleanliness,5
52152077,354857797,Checkin,5
52152077,354857797,Communication,5
52152077,354857797,Location,5
52152077,354857797,Value,5
52152853,12397907,Accuracy,5
52152853,12397907,Cleanliness,5
52152853,12397907,Checkin,5
52152853,12397907,Communication,5
52152853,12397907,Location,4.83
52152853,12397907,Value,5
52153305,411134669,Accuracy,4.88
52153305,411134669,Cleanliness,4.81
52153305,411134669,Checkin,4.81
52153305,411134669,Communication,5
52153305,411134669,Location,4.94
52153305,411134669,Value,4.69
52155542,12649997,Accuracy,4.83
52155542,12649997,Cleanliness,5
52155542,12649997,Checkin,5
52155542,12649997,Communication,5
52155542,12649997,Location,5
52155542,12649997,Value,4.83
52165568,246393790,Accuracy,4.94
52165568,246393790,Cleanliness,5
52165568,246393790,Checkin,5
52165568,246393790,Communication,4.94
52165568,246393790,Location,4.78
52165568,246393790,Value,4.89
52166770,340706410,Accuracy,4.68
52166770,340706410,Cleanliness,4.89
52166770,340706410,Checkin,4.95
52166770,340706410,Communication,4.68
52166770,340706410,Location,4.47
52166770,340706410,Value,4.47
52168106,4874276,Accuracy,4.71
52168106,4874276,Cleanliness,4
52168106,4874276,Checkin,4.71
52168106,4874276,Communication,5
52168106,4874276,Location,5
52168106,4874276,Value,4.57
52169867,340706410,Accuracy,4.74
52169867,340706410,Cleanliness,5
52169867,340706410,Checkin,4.96
52169867,340706410,Communication,4.87
52169867,340706410,Location,4.96
52169867,340706410,Value,4.65
52170091,340706410,Accuracy,5
52170091,340706410,Cleanliness,4.91
52170091,340706410,Checkin,5
52170091,340706410,Communication,5
52170091,340706410,Location,5
52170091,340706410,Value,4.91
52170221,340706410,Accuracy,4.7
52170221,340706410,Cleanliness,4.91
52170221,340706410,Checkin,4.91
52170221,340706410,Communication,4.96
52170221,340706410,Location,4.87
52170221,340706410,Value,4.74
52170330,340706410,Accuracy,4.88
52170330,340706410,Cleanliness,4.96
52170330,340706410,Checkin,5
52170330,340706410,Communication,4.92
52170330,340706410,Location,4.85
52170330,340706410,Value,4.81
52170481,340706410,Accuracy,4.71
52170481,340706410,Cleanliness,4.86
52170481,340706410,Checkin,4.67
52170481,340706410,Communication,4.67
52170481,340706410,Location,4.67
52170481,340706410,Value,4.62
52170700,382351543,Accuracy,4.6
52170700,382351543,Cleanliness,4.8
52170700,382351543,Checkin,5
52170700,382351543,Communication,4.8
52170700,382351543,Location,5
52170700,382351543,Value,5
52170713,340706410,Accuracy,4.64
52170713,340706410,Cleanliness,4.86
52170713,340706410,Checkin,4.86
52170713,340706410,Communication,4.86
52170713,340706410,Location,4.79
52170713,340706410,Value,4.71
52170918,340706410,Accuracy,4.92
52170918,340706410,Cleanliness,5
52170918,340706410,Checkin,4.83
52170918,340706410,Communication,5
52170918,340706410,Location,4.83
52170918,340706410,Value,4.75
52172341,102294510,Accuracy,5
52172341,102294510,Cleanliness,5
52172341,102294510,Checkin,5
52172341,102294510,Communication,5
52172341,102294510,Location,5
52172341,102294510,Value,5
52172965,131000753,Accuracy,4.75
52172965,131000753,Cleanliness,4.67
52172965,131000753,Checkin,4.83
52172965,131000753,Communication,5
52172965,131000753,Location,5
52172965,131000753,Value,4.83
52175053,28379912,Accuracy,5
52175053,28379912,Cleanliness,3
52175053,28379912,Checkin,5
52175053,28379912,Communication,5
52175053,28379912,Location,5
52175053,28379912,Value,3
52187857,402210661,Accuracy,5
52187857,402210661,Cleanliness,4.88
52187857,402210661,Checkin,5
52187857,402210661,Communication,4.94
52187857,402210661,Location,5
52187857,402210661,Value,4.75
52192561,167963373,Accuracy,4.69
52192561,167963373,Cleanliness,4.92
52192561,167963373,Checkin,5
52192561,167963373,Communication,4.92
52192561,167963373,Location,4.85
52192561,167963373,Value,4.85
52195480,410010562,Accuracy,4.75
52195480,410010562,Cleanliness,5
52195480,410010562,Checkin,4.13
52195480,410010562,Communication,4.63
52195480,410010562,Location,5
52195480,410010562,Value,4.75
52195968,410010562,Accuracy,5
52195968,410010562,Cleanliness,4.75
52195968,410010562,Checkin,5
52195968,410010562,Communication,5
52195968,410010562,Location,5
52195968,410010562,Value,4.75
52196189,410010562,Accuracy,5
52196189,410010562,Cleanliness,5
52196189,410010562,Checkin,5
52196189,410010562,Communication,5
52196189,410010562,Location,5
52196189,410010562,Value,5
52197301,410010562,Accuracy,5
52197301,410010562,Cleanliness,5
52197301,410010562,Checkin,5
52197301,410010562,Communication,5
52197301,410010562,Location,5
52197301,410010562,Value,5
52199093,340706410,Accuracy,4.67
52199093,340706410,Cleanliness,4.89
52199093,340706410,Checkin,5
52199093,340706410,Communication,4.44
52199093,340706410,Location,5
52199093,340706410,Value,4.44
52199273,340706410,Accuracy,5
52199273,340706410,Cleanliness,4.88
52199273,340706410,Checkin,4.63
52199273,340706410,Communication,4.88
52199273,340706410,Location,5
52199273,340706410,Value,5
52199689,340706410,Accuracy,4.93
52199689,340706410,Cleanliness,4.79
52199689,340706410,Checkin,5
52199689,340706410,Communication,4.86
52199689,340706410,Location,5
52199689,340706410,Value,4.79
52201078,422565085,Accuracy,5
52201078,422565085,Cleanliness,5
52201078,422565085,Checkin,5
52201078,422565085,Communication,5
52201078,422565085,Location,5
52201078,422565085,Value,5
52206372,340706410,Accuracy,4.91
52206372,340706410,Cleanliness,5
52206372,340706410,Checkin,4.64
52206372,340706410,Communication,4.82
52206372,340706410,Location,5
52206372,340706410,Value,4.82
52206410,340706410,Accuracy,4.67
52206410,340706410,Cleanliness,4.89
52206410,340706410,Checkin,4.67
52206410,340706410,Communication,4.89
52206410,340706410,Location,4.89
52206410,340706410,Value,4.89
52218498,7435040,Accuracy,1
52218498,7435040,Cleanliness,1
52218498,7435040,Checkin,2
52218498,7435040,Communication,2
52218498,7435040,Location,2
52218498,7435040,Value,2
52222522,7435040,Accuracy,4.5
52222522,7435040,Cleanliness,4.25
52222522,7435040,Checkin,4.75
52222522,7435040,Communication,4.75
52222522,7435040,Location,4.25
52222522,7435040,Value,4.5
52226418,7435040,Accuracy,4.86
52226418,7435040,Cleanliness,5
52226418,7435040,Checkin,5
52226418,7435040,Communication,5
52226418,7435040,Location,4.86
52226418,7435040,Value,4.86
52226881,398317720,Accuracy,5
52226881,398317720,Cleanliness,4.94
52226881,398317720,Checkin,5
52226881,398317720,Communication,5
52226881,398317720,Location,4.94
52226881,398317720,Value,4.89
52236081,114731080,Accuracy,5
52236081,114731080,Cleanliness,4.91
52236081,114731080,Checkin,5
52236081,114731080,Communication,5
52236081,114731080,Location,5
52236081,114731080,Value,4.91
52239280,423935968,Accuracy,4.4
52239280,423935968,Cleanliness,3.8
52239280,423935968,Checkin,4
52239280,423935968,Communication,3.8
52239280,423935968,Location,4.2
52239280,423935968,Value,3.8
52240141,368076748,Accuracy,5
52240141,368076748,Cleanliness,5
52240141,368076748,Checkin,5
52240141,368076748,Communication,5
52240141,368076748,Location,5
52240141,368076748,Value,5
52241156,187206038,Accuracy,5
52241156,187206038,Cleanliness,5
52241156,187206038,Checkin,5
52241156,187206038,Communication,5
52241156,187206038,Location,5
52241156,187206038,Value,5
52241573,340706410,Accuracy,4.9
52241573,340706410,Cleanliness,5
52241573,340706410,Checkin,4.8
52241573,340706410,Communication,4.7
52241573,340706410,Location,4.8
52241573,340706410,Value,4.7
52241591,340706410,Accuracy,4.56
52241591,340706410,Cleanliness,5
52241591,340706410,Checkin,4.67
52241591,340706410,Communication,4.78
52241591,340706410,Location,5
52241591,340706410,Value,4.56
52244634,80333752,Accuracy,4.94
52244634,80333752,Cleanliness,5
52244634,80333752,Checkin,4.81
52244634,80333752,Communication,5
52244634,80333752,Location,4.94
52244634,80333752,Value,4.75
52245855,80333752,Accuracy,5
52245855,80333752,Cleanliness,5
52245855,80333752,Checkin,5
52245855,80333752,Communication,5
52245855,80333752,Location,5
52245855,80333752,Value,5
52252081,410010562,Accuracy,5
52252081,410010562,Cleanliness,5
52252081,410010562,Checkin,5
52252081,410010562,Communication,5
52252081,410010562,Location,5
52252081,410010562,Value,5
52259571,340706410,Accuracy,5
52259571,340706410,Cleanliness,4.83
52259571,340706410,Checkin,5
52259571,340706410,Communication,5
52259571,340706410,Location,5
52259571,340706410,Value,5
52259577,340706410,Accuracy,4.58
52259577,340706410,Cleanliness,4.75
52259577,340706410,Checkin,4.75
52259577,340706410,Communication,4.75
52259577,340706410,Location,4.92
52259577,340706410,Value,4.67
52260501,80333752,Accuracy,4.77
52260501,80333752,Cleanliness,4.69
52260501,80333752,Checkin,4.77
52260501,80333752,Communication,4.85
52260501,80333752,Location,5
52260501,80333752,Value,4.77
52261508,63674214,Accuracy,5
52261508,63674214,Cleanliness,5
52261508,63674214,Checkin,4
52261508,63674214,Communication,5
52261508,63674214,Location,5
52261508,63674214,Value,4
52263159,28420265,Accuracy,5
52263159,28420265,Cleanliness,5
52263159,28420265,Checkin,5
52263159,28420265,Communication,5
52263159,28420265,Location,5
52263159,28420265,Value,5
52269347,10289892,Accuracy,5
52269347,10289892,Cleanliness,5
52269347,10289892,Checkin,5
52269347,10289892,Communication,5
52269347,10289892,Location,5
52269347,10289892,Value,5
52280886,31187125,Accuracy,5
52280886,31187125,Cleanliness,5
52280886,31187125,Checkin,5
52280886,31187125,Communication,5
52280886,31187125,Location,5
52280886,31187125,Value,5
52282887,14018935,Accuracy,5
52282887,14018935,Cleanliness,5
52282887,14018935,Checkin,5
52282887,14018935,Communication,5
52282887,14018935,Location,5
52282887,14018935,Value,5
52284599,140236800,Accuracy,4.67
52284599,140236800,Cleanliness,4.67
52284599,140236800,Checkin,5
52284599,140236800,Communication,5
52284599,140236800,Location,4.67
52284599,140236800,Value,4.67
52285360,74011801,Accuracy,5
52285360,74011801,Cleanliness,5
52285360,74011801,Checkin,5
52285360,74011801,Communication,5
52285360,74011801,Location,5
52285360,74011801,Value,5
52289467,223891615,Accuracy,5
52289467,223891615,Cleanliness,5
52289467,223891615,Checkin,5
52289467,223891615,Communication,5
52289467,223891615,Location,5
52289467,223891615,Value,5
52300162,5325329,Accuracy,4.75
52300162,5325329,Cleanliness,5
52300162,5325329,Checkin,4.25
52300162,5325329,Communication,3.75
52300162,5325329,Location,5
52300162,5325329,Value,5
52300674,152734194,Accuracy,4.36
52300674,152734194,Cleanliness,4.64
52300674,152734194,Checkin,4.64
52300674,152734194,Communication,4.07
52300674,152734194,Location,4.29
52300674,152734194,Value,4.07
52312726,410010562,Accuracy,5
52312726,410010562,Cleanliness,5
52312726,410010562,Checkin,5
52312726,410010562,Communication,5
52312726,410010562,Location,4.75
52312726,410010562,Value,4.75
52312921,410010562,Accuracy,5
52312921,410010562,Cleanliness,5
52312921,410010562,Checkin,5
52312921,410010562,Communication,5
52312921,410010562,Location,5
52312921,410010562,Value,4.67
52323236,1671337,Accuracy,4.67
52323236,1671337,Cleanliness,4.67
52323236,1671337,Checkin,4.67
52323236,1671337,Communication,4.67
52323236,1671337,Location,4.67
52323236,1671337,Value,4.67
52325166,7075688,Accuracy,5
52325166,7075688,Cleanliness,5
52325166,7075688,Checkin,5
52325166,7075688,Communication,5
52325166,7075688,Location,5
52325166,7075688,Value,4
52325626,67747743,Accuracy,5
52325626,67747743,Cleanliness,5
52325626,67747743,Checkin,4
52325626,67747743,Communication,5
52325626,67747743,Location,4
52325626,67747743,Value,4
52326139,37780269,Accuracy,4.93
52326139,37780269,Cleanliness,4.86
52326139,37780269,Checkin,5
52326139,37780269,Communication,5
52326139,37780269,Location,4.93
52326139,37780269,Value,4.64
52331895,116740214,Accuracy,5
52331895,116740214,Cleanliness,5
52331895,116740214,Checkin,5
52331895,116740214,Communication,5
52331895,116740214,Location,5
52331895,116740214,Value,5
52332217,37780269,Accuracy,5
52332217,37780269,Cleanliness,5
52332217,37780269,Checkin,5
52332217,37780269,Communication,4.83
52332217,37780269,Location,4.83
52332217,37780269,Value,5
52333274,39548482,Accuracy,5
52333274,39548482,Cleanliness,5
52333274,39548482,Checkin,5
52333274,39548482,Communication,5
52333274,39548482,Location,5
52333274,39548482,Value,5
52334612,18055280,Accuracy,4.92
52334612,18055280,Cleanliness,4.69
52334612,18055280,Checkin,5
52334612,18055280,Communication,4.92
52334612,18055280,Location,5
52334612,18055280,Value,4.85
52334964,282560,Accuracy,4
52334964,282560,Cleanliness,5
52334964,282560,Checkin,5
52334964,282560,Communication,5
52334964,282560,Location,4
52334964,282560,Value,5
52335026,180543579,Accuracy,5
52335026,180543579,Cleanliness,4.88
52335026,180543579,Checkin,5
52335026,180543579,Communication,5
52335026,180543579,Location,5
52335026,180543579,Value,4.88
52345747,2238981,Accuracy,5
52345747,2238981,Cleanliness,5
52345747,2238981,Checkin,4.5
52345747,2238981,Communication,5
52345747,2238981,Location,5
52345747,2238981,Value,5
52351595,18665153,Accuracy,5
52351595,18665153,Cleanliness,5
52351595,18665153,Checkin,5
52351595,18665153,Communication,5
52351595,18665153,Location,5
52351595,18665153,Value,5
52353925,26648538,Accuracy,5
52353925,26648538,Cleanliness,5
52353925,26648538,Checkin,5
52353925,26648538,Communication,5
52353925,26648538,Location,4.8
52353925,26648538,Value,5
52357119,410010562,Accuracy,5
52357119,410010562,Cleanliness,5
52357119,410010562,Checkin,4.83
52357119,410010562,Communication,5
52357119,410010562,Location,5
52357119,410010562,Value,4.83
52368417,5439562,Accuracy,5
52368417,5439562,Cleanliness,5
52368417,5439562,Checkin,5
52368417,5439562,Communication,5
52368417,5439562,Location,5
52368417,5439562,Value,5
52368612,340706410,Accuracy,4.67
52368612,340706410,Cleanliness,4.83
52368612,340706410,Checkin,4.94
52368612,340706410,Communication,4.78
52368612,340706410,Location,5
52368612,340706410,Value,4.67
52373676,20427761,Accuracy,5
52373676,20427761,Cleanliness,4.92
52373676,20427761,Checkin,4.92
52373676,20427761,Communication,5
52373676,20427761,Location,4.92
52373676,20427761,Value,4.83
52386014,423366262,Accuracy,4.5
52386014,423366262,Cleanliness,4.5
52386014,423366262,Checkin,5
52386014,423366262,Communication,4
52386014,423366262,Location,5
52386014,423366262,Value,5
52386879,23165079,Accuracy,5
52386879,23165079,Cleanliness,5
52386879,23165079,Checkin,5
52386879,23165079,Communication,5
52386879,23165079,Location,5
52386879,23165079,Value,5
52389517,258796003,Accuracy,5
52389517,258796003,Cleanliness,5
52389517,258796003,Checkin,5
52389517,258796003,Communication,5
52389517,258796003,Location,5
52389517,258796003,Value,5
52402978,183750232,Accuracy,5
52402978,183750232,Cleanliness,4.75
52402978,183750232,Checkin,5
52402978,183750232,Communication,4.75
52402978,183750232,Location,5
52402978,183750232,Value,4.75
52423852,5325329,Accuracy,5
52423852,5325329,Cleanliness,5
52423852,5325329,Checkin,5
52423852,5325329,Communication,5
52423852,5325329,Location,5
52423852,5325329,Value,5
52423857,396946288,Accuracy,4.67
52423857,396946288,Cleanliness,4.67
52423857,396946288,Checkin,4.83
52423857,396946288,Communication,4.83
52423857,396946288,Location,5
52423857,396946288,Value,4.33
52424432,340706410,Accuracy,5
52424432,340706410,Cleanliness,4.88
52424432,340706410,Checkin,5
52424432,340706410,Communication,5
52424432,340706410,Location,5
52424432,340706410,Value,4.5
52425210,3391101,Accuracy,4.43
52425210,3391101,Cleanliness,4
52425210,3391101,Checkin,4.57
52425210,3391101,Communication,4.14
52425210,3391101,Location,4.71
52425210,3391101,Value,4.43
52425692,152734194,Accuracy,4.71
52425692,152734194,Cleanliness,5
52425692,152734194,Checkin,4.86
52425692,152734194,Communication,4.71
52425692,152734194,Location,5
52425692,152734194,Value,4.93
52425704,340706410,Accuracy,4.4
52425704,340706410,Cleanliness,4.9
52425704,340706410,Checkin,4.4
52425704,340706410,Communication,4.5
52425704,340706410,Location,4.6
52425704,340706410,Value,4.4
52426761,340706410,Accuracy,4.83
52426761,340706410,Cleanliness,5
52426761,340706410,Checkin,5
52426761,340706410,Communication,5
52426761,340706410,Location,5
52426761,340706410,Value,4.83
52429099,7435040,Accuracy,4.67
52429099,7435040,Cleanliness,4.5
52429099,7435040,Checkin,4.83
52429099,7435040,Communication,5
52429099,7435040,Location,5
52429099,7435040,Value,4.83
52429338,7435040,Accuracy,3.67
52429338,7435040,Cleanliness,3.5
52429338,7435040,Checkin,3.83
52429338,7435040,Communication,4.33
52429338,7435040,Location,4.5
52429338,7435040,Value,4
52439714,165482347,Accuracy,4.63
52439714,165482347,Cleanliness,5
52439714,165482347,Checkin,5
52439714,165482347,Communication,5
52439714,165482347,Location,5
52439714,165482347,Value,4.63
52454090,151190425,Accuracy,4.29
52454090,151190425,Cleanliness,4.29
52454090,151190425,Checkin,4.43
52454090,151190425,Communication,4.29
52454090,151190425,Location,4.29
52454090,151190425,Value,4.57
52455959,151190425,Accuracy,4.4
52455959,151190425,Cleanliness,4.2
52455959,151190425,Checkin,4.6
52455959,151190425,Communication,4.4
52455959,151190425,Location,4.8
52455959,151190425,Value,4.2
52472148,9360273,Accuracy,4.25
52472148,9360273,Cleanliness,5
52472148,9360273,Checkin,4.25
52472148,9360273,Communication,5
52472148,9360273,Location,5
52472148,9360273,Value,4.75
52478360,25322169,Accuracy,5
52478360,25322169,Cleanliness,5
52478360,25322169,Checkin,5
52478360,25322169,Communication,5
52478360,25322169,Location,4.5
52478360,25322169,Value,5
52488412,138628389,Accuracy,3.67
52488412,138628389,Cleanliness,3.67
52488412,138628389,Checkin,3.33
52488412,138628389,Communication,3.67
52488412,138628389,Location,3.67
52488412,138628389,Value,3.33
52494760,399759096,Accuracy,4.77
52494760,399759096,Cleanliness,4.64
52494760,399759096,Checkin,4.73
52494760,399759096,Communication,4.77
52494760,399759096,Location,4.91
52494760,399759096,Value,4.68
52495083,116740214,Accuracy,5
52495083,116740214,Cleanliness,5
52495083,116740214,Checkin,5
52495083,116740214,Communication,5
52495083,116740214,Location,5
52495083,116740214,Value,4.91
52497402,314324381,Accuracy,5
52497402,314324381,Cleanliness,4.75
52497402,314324381,Checkin,5
52497402,314324381,Communication,5
52497402,314324381,Location,5
52497402,314324381,Value,4.75
52508100,121688409,Accuracy,5
52508100,121688409,Cleanliness,5
52508100,121688409,Checkin,5
52508100,121688409,Communication,5
52508100,121688409,Location,5
52508100,121688409,Value,5
52512285,52272417,Accuracy,4.87
52512285,52272417,Cleanliness,4.73
52512285,52272417,Checkin,4.93
52512285,52272417,Communication,4.87
52512285,52272417,Location,4.93
52512285,52272417,Value,4.87
52515592,64929,Accuracy,5
52515592,64929,Cleanliness,5
52515592,64929,Checkin,5
52515592,64929,Communication,5
52515592,64929,Location,5
52515592,64929,Value,5
52517322,256317110,Accuracy,5
52517322,256317110,Cleanliness,5
52517322,256317110,Checkin,5
52517322,256317110,Communication,5
52517322,256317110,Location,5
52517322,256317110,Value,4.8
52518119,129589789,Accuracy,5
52518119,129589789,Cleanliness,5
52518119,129589789,Checkin,4.67
52518119,129589789,Communication,5
52518119,129589789,Location,4.67
52518119,129589789,Value,4.83
52529262,44373070,Accuracy,4.9
52529262,44373070,Cleanliness,4.9
52529262,44373070,Checkin,4.8
52529262,44373070,Communication,4.9
52529262,44373070,Location,4.7
52529262,44373070,Value,4.8
52535506,199447906,Accuracy,5
52535506,199447906,Cleanliness,4.5
52535506,199447906,Checkin,4
52535506,199447906,Communication,4
52535506,199447906,Location,5
52535506,199447906,Value,5
52540003,425259438,Accuracy,4.95
52540003,425259438,Cleanliness,5
52540003,425259438,Checkin,5
52540003,425259438,Communication,4.89
52540003,425259438,Location,4.74
52540003,425259438,Value,4.79
52552824,4656446,Accuracy,4.5
52552824,4656446,Cleanliness,4.5
52552824,4656446,Checkin,5
52552824,4656446,Communication,4.5
52552824,4656446,Location,5
52552824,4656446,Value,4
52555262,386420269,Accuracy,5
52555262,386420269,Cleanliness,4.8
52555262,386420269,Checkin,4.6
52555262,386420269,Communication,5
52555262,386420269,Location,5
52555262,386420269,Value,5
52555603,28420265,Accuracy,5
52555603,28420265,Cleanliness,5
52555603,28420265,Checkin,5
52555603,28420265,Communication,5
52555603,28420265,Location,5
52555603,28420265,Value,5
52556799,10903708,Accuracy,4.92
52556799,10903708,Cleanliness,4.92
52556799,10903708,Checkin,5
52556799,10903708,Communication,5
52556799,10903708,Location,4.62
52556799,10903708,Value,5
52558010,107456887,Accuracy,5
52558010,107456887,Cleanliness,4.92
52558010,107456887,Checkin,4.92
52558010,107456887,Communication,5
52558010,107456887,Location,4.33
52558010,107456887,Value,4.58
52564340,421106528,Accuracy,5
52564340,421106528,Cleanliness,4.67
52564340,421106528,Checkin,5
52564340,421106528,Communication,5
52564340,421106528,Location,4.67
52564340,421106528,Value,4.33
52584522,258796003,Accuracy,5
52584522,258796003,Cleanliness,4.38
52584522,258796003,Checkin,4.88
52584522,258796003,Communication,4.5
52584522,258796003,Location,4.88
52584522,258796003,Value,4.88
52594415,2238981,Accuracy,4.5
52594415,2238981,Cleanliness,4.75
52594415,2238981,Checkin,5
52594415,2238981,Communication,5
52594415,2238981,Location,5
52594415,2238981,Value,4.75
52598356,162181553,Accuracy,4.45
52598356,162181553,Cleanliness,4.27
52598356,162181553,Checkin,4.64
52598356,162181553,Communication,4.64
52598356,162181553,Location,4.82
52598356,162181553,Value,4.45
52601859,20329893,Accuracy,5
52601859,20329893,Cleanliness,4.8
52601859,20329893,Checkin,5
52601859,20329893,Communication,5
52601859,20329893,Location,4.8
52601859,20329893,Value,4.4
52614753,23955020,Accuracy,5
52614753,23955020,Cleanliness,5
52614753,23955020,Checkin,5
52614753,23955020,Communication,5
52614753,23955020,Location,5
52614753,23955020,Value,5
52615706,425920527,Accuracy,5
52615706,425920527,Cleanliness,5
52615706,425920527,Checkin,4.8
52615706,425920527,Communication,4.6
52615706,425920527,Location,4.8
52615706,425920527,Value,4.8
52625216,107434423,Accuracy,3
52625216,107434423,Cleanliness,5
52625216,107434423,Checkin,3
52625216,107434423,Communication,4
52625216,107434423,Location,4
52625216,107434423,Value,3
52625263,107434423,Accuracy,5
52625263,107434423,Cleanliness,5
52625263,107434423,Checkin,1
52625263,107434423,Communication,4
52625263,107434423,Location,5
52625263,107434423,Value,5
52626616,230287218,Accuracy,5
52626616,230287218,Cleanliness,5
52626616,230287218,Checkin,5
